"","Family","Genus","Species","Museum_number","Date","Year","Country","Location","Latitude","Longitude","Reference","Holotype","Checked"
"14246","Nycteridae","Nycteris","major","TTU150398","",2015,"Nigeria","Cross River NP, site7",6.325,8.975,"Tanshi et al. 2021","",""
"14247","Pteropodidae","Eidolon","helvum","IT2017-076","",2015,"Nigeria","Cross River NP, site12",6.299,8.998,"Tanshi et al. 2021","",""
"14248","Pteropodidae","Epomophorus","pusillus","","",2015,"Nigeria","Cross River NP, site12",6.299,8.998,"Tanshi et al. 2021","",""
"14249","Pteropodidae","Megaloglossus","woermanni","","",2015,"Nigeria","Afi Mt WS, site3",6.517,9.319,"Tanshi et al. 2021","",""
"14250","Pteropodidae","Myonycteris","angolensis","","",2015,"Nigeria","Afi Mt WS, site3",6.517,9.319,"Tanshi et al. 2021","",""
"14251","Pteropodidae","Myonycteris","angolensis","","",2015,"Nigeria","Cross River NP, site12",6.299,8.998,"Tanshi et al. 2021","",""
"14252","Pteropodidae","Myonycteris","torquata","IT2017-062","",2015,"Nigeria","Cross River NP, site7",6.325,8.975,"Tanshi et al. 2021","",""
"14253","Pteropodidae","Rousettus","aegyptiacus","","",2015,"Nigeria","Afi Mt WS, site3",6.517,9.319,"Tanshi et al. 2021","",""
"14254","Pteropodidae","Scotonycteris","zenkeri","","",2015,"Nigeria","Afi Mt WS, site1",6.306,9.009,"Tanshi et al. 2021","",""
"14255","Pteropodidae","Scotonycteris","zenkeri","","",2015,"Nigeria","Cross River NP, site7",6.325,8.975,"Tanshi et al. 2021","",""
"14256","Rhinolophidae","Rhinolophus","alcyone","TTU150314","",2015,"Nigeria","Afi Mt WS, site1",6.306,9.009,"Tanshi et al. 2021","",""
"14257","Rhinolophidae","Rhinolophus","alticolus","TTU150396","",2015,"Nigeria","Cross River NP, site12",6.299,8.998,"Tanshi et al. 2021","",""
"14258","Rhinolophidae","Rhinolophus","hillorum","TTU150319","",2015,"Nigeria","Cross River NP, site12",6.299,8.998,"Tanshi et al. 2021","",""
"14259","Rhinolophidae","Rhinolophus","landeri","TTU150418","",2015,"Nigeria","Afi Mt WS, site3",6.517,9.319,"Tanshi et al. 2021","",""
"14260","Rhinolophidae","Rhinolophus","landeri","TTU150322","",2015,"Nigeria","Cross River NP, site8",6.333,8.971,"Tanshi et al. 2021","",""
"14261","Vespertilionidae","Glauconycteris","beatrix","IT2017-151","",2015,"Nigeria","Afi Mt WS, site6",6.316,8.976,"Tanshi et al. 2021","",""
"14262","Vespertilionidae","Glauconycteris","beatrix","","",2015,"Nigeria","Cross River NP, site7",6.325,8.975,"Tanshi et al. 2021","",""
"14263","Vespertilionidae","Glauconycteris","cf. humeralis","TTU150405","",2015,"Nigeria","Afi Mt WS, site1",6.306,9.009,"Tanshi et al. 2021","",""
"14264","Vespertilionidae","Glauconycteris","cf. humeralis","","",2015,"Nigeria","Cross River NP, site7",6.325,8.975,"Tanshi et al. 2021","",""
"14265","Vespertilionidae","Glauconycteris","egeria","IT2017-140","",2015,"Nigeria","Afi Mt WS, site1",6.306,9.009,"Tanshi et al. 2021","",""
"14266","Vespertilionidae","Kerivoula","cuprosa","TTU150384","",2015,"Nigeria","Cross River NP, site7",6.325,8.975,"Tanshi et al. 2021","",""
"14267","Vespertilionidae","Kerivoula","lanosa","TTU150376","",2015,"Nigeria","Afi Mt WS, site6",6.316,8.976,"Tanshi et al. 2021","",""
"14268","Vespertilionidae","Kerivoula","lanosa","","",2015,"Nigeria","Cross River NP, site8",6.333,8.971,"Tanshi et al. 2021","",""
"14269","Vespertilionidae","Kerivoula","phalaena","TTU150406","",2015,"Nigeria","Afi Mt WS, site1",6.306,9.009,"Tanshi et al. 2021","",""
"14270","Vespertilionidae","Kerivoula","phalaena","TTU150330","",2015,"Nigeria","Cross River NP, site7",6.325,8.975,"Tanshi et al. 2021","",""
"14271","Vespertilionidae","Kerivoula","smithii","","",2015,"Nigeria","Cross River NP, site7",6.325,8.975,"Tanshi et al. 2021","",""
"14272","Vespertilionidae","Nycticeinops","crassulus","","",2015,"Nigeria","Afi Mt WS, site6",6.316,8.976,"Tanshi et al. 2021","",""
"14273","Vespertilionidae","Nycticeinops","crassulus","TTU150342","",2015,"Nigeria","Cross River NP, site7",6.325,8.975,"Tanshi et al. 2021","",""
"14274","Vespertilionidae","Nycticeinops","eisentrauti","TTU150317","",2015,"Nigeria","Cross River NP, site12",6.299,8.998,"Tanshi et al. 2021","",""
"14275","Vespertilionidae","Scotophilus","nux","","",2015,"Nigeria","Afi Mt WS, site1",6.306,9.009,"Tanshi et al. 2021","",""
"14276","Rhinolophidae","Rhinolophus","smithersi","NMZB33647","26-Oct-00",2000,"Zimbabwe","Lutope-Ngolangola R Confluence",-18.28,28.08,"Taylor et al. 2012","Holotype","Yes"
"14277","Vespertilionidae","Laephotis","angolensis","DM15068","",NA,"Angola","Cuanavale Source Lake",-13.099,18.87,"Taylor et al. 2022","",""
"14278","Vespertilionidae","Laephotis","angolensis","DM16062","",NA,"Angola","Hundo Pan",-14.973,21.628,"Taylor et al. 2022","",""
"14279","Vespertilionidae","Laephotis","angolensis","DM16058","",NA,"Angola","Luaginga River",-13.709,21.261,"Taylor et al. 2022","",""
"14280","Vespertilionidae","Laephotis","angolensis","DM16120","",NA,"Angola","Luvu River",-13.712,21.835,"Taylor et al. 2022","",""
"14281","Vespertilionidae","Laephotis","capensis","DM16063","",NA,"Angola","Hundo Pan",-14.973,21.628,"Taylor et al. 2022","",""
"14282","Vespertilionidae","Laephotis","capensis","DM16056","",NA,"Angola","Luaginga River",-13.709,21.261,"Taylor et al. 2022","",""
"14283","Vespertilionidae","Laephotis","cf. botswanae","TM38123","",NA,"South Africa","Maditobe Witsand Dam",-22.683,31.033,"Taylor et al. 2022","","Yes"
"14284","Vespertilionidae","Laephotis","cf. botswanae","TM39946","",NA,"South Africa","Vaalwater, 30km NE, Waterberg",-24.133,28.133,"Taylor et al. 2022","","Yes"
"14285","Vespertilionidae","Neoromicia","anchietae","DM15056","30-Oct-16",2016,"Angola","Cuanavale Source Lake",-13.099,18.87,"Taylor et al. 2022","","Yes"
"14286","Vespertilionidae","Neoromicia","anchietae","DM16073","",NA,"Angola","Hundo Pan",-14.973,21.628,"Taylor et al. 2022","","Yes"
"14287","Vespertilionidae","Neoromicia","anchietae","DM16052","",NA,"Angola","Luaginga River",-13.709,21.261,"Taylor et al. 2022","",""
"14288","Vespertilionidae","Neoromicia","anchietae","DM15948","",NA,"Angola","Lungwe Bungu River",-12.581,18.671,"Taylor et al. 2022","","Yes"
"14289","Vespertilionidae","Neoromicia","anchietae","DM16104","",NA,"Angola","Luvu River",-13.17,21.84,"Taylor et al. 2022","","Yes"
"14290","Vespertilionidae","Neoromicia","zuluensis","DM15065","",NA,"Angola","Cuanavale Source Lake",-13.099,18.87,"Taylor et al. 2022","",""
"14291","Vespertilionidae","Neoromicia","zuluensis","DM16086","",NA,"Angola","Hundo Pan",-14.973,21.628,"Taylor et al. 2022","",""
"14292","Vespertilionidae","Neoromicia","zuluensis","DM16119","",NA,"Angola","Luvu River",-13.712,21.835,"Taylor et al. 2022","",""
"14293","Vespertilionidae","Pipistrellus","rusticus","DM14432","18-Mar-16",2016,"Angola","Cuito Source",-12.737,18.393,"Taylor et al. 2022","","Yes"
"14294","Vespertilionidae","Pipistrellus","rusticus","DM16070","",NA,"Angola","Hundo Pan",-14.973,21.628,"Taylor et al. 2022","",""
"14295","Vespertilionidae","Pipistrellus","rusticus","DM14439","19-Mar-16",2016,"Angola","Samboana",-12.304,18.623,"Taylor et al. 2022","","Yes"
"14296","Rhinolophidae","Rhinolophus","cervenyi","","",NA,"South Africa","Alpine far from water",-28.753,28.883,"Taylor et al. 2024","","Yes"
"14297","Rhinolophidae","Rhinolophus","cervenyi","NMB7887","28-Nov-90",1990,"South Africa","Arrarat, Sterkfontein Dam",-28.38,28.88,"Taylor et al. 2024","","Yes"
"14298","Rhinolophidae","Rhinolophus","cervenyi","","",NA,"South Africa","Basutu Cultural Village_near water",-28.477,28.719,"Taylor et al. 2024","","Yes"
"14299","Rhinolophidae","Rhinolophus","cervenyi","","",NA,"South Africa","Dam below lodge",-28.677,28.902,"Taylor et al. 2024","","Yes"
"14300","Rhinolophidae","Rhinolophus","cervenyi","","",NA,"South Africa","Fourieshoek Dam",-28.513,28.105,"Taylor et al. 2024","","Yes"
"14301","Rhinolophidae","Rhinolophus","cervenyi","","",NA,"South Africa","Heritage Farm Dam",-27.984,29.072,"Taylor et al. 2024","","Yes"
"14302","Rhinolophidae","Rhinolophus","cervenyi","TM49073","",NA,"South Africa","Klipbankspruit 76JT",-25.278,30.099,"Taylor et al. 2024","","Yes"
"14303","Rhinolophidae","Rhinolophus","cervenyi","","",NA,"South Africa","Little Caleden River_Far from water",-28.503,28.613,"Taylor et al. 2024","","Yes"
"14304","Rhinolophidae","Rhinolophus","cervenyi","TM48192","",NA,"South Africa","Schaapplaats",-28.575,28.453,"Taylor et al. 2024","","Yes"
"14305","Rhinolophidae","Rhinolophus","cervenyi","","",NA,"South Africa","Schaapplaats Farm",-28.575,28.453,"Taylor et al. 2024","","Yes"
"14306","Rhinolophidae","Rhinolophus","cervenyi","NMB7391","",NA,"South Africa","Schaapplaats Farm near Clarens",-28.572,28.453,"Taylor et al. 2024","","Yes"
"14307","Rhinolophidae","Rhinolophus","cervenyi","","",NA,"South Africa","Sentinel car park",-28.727,28.891,"Taylor et al. 2024","","Yes"
"14308","Rhinolophidae","Rhinolophus","cervenyi","TM49237","",NA,"South Africa","Sterkfontein Dam Nature Reserve, Farm Ararat, above waterfall",-28.493,28.973,"Taylor et al. 2024","","Yes"
"14309","Rhinolophidae","Rhinolophus","cervenyi","TM49238","",NA,"South Africa","Sterkfontein Dam Nature Reserve, Farm Ararat, above waterfall",-28.493,28.973,"Taylor et al. 2024","","Yes"
"14310","Rhinolophidae","Rhinolophus","cervenyi","NMB7887","",NA,"South Africa","Sterkfontein Dam, Ararat farm",-28.125,28.875,"Taylor et al. 2024","","Yes"
"14311","Rhinolophidae","Rhinolophus","cervenyi","TM47655","",NA,"South Africa","Verlorenvalei",-25.278,30.099,"Taylor et al. 2024","","Yes"
"14312","Vespertilionidae","Glauconycteris","beatrix","NHMUK1898.5.4.19","",1898,"Equatorial Guinea","Benito River (15 mi from mouth)",1.5,9.8,"Thomas 1901","Holotype",""
"14313","Emballonuridae","Coleura","afra","","",NA,"Uganda","Karamoja",2.75,34.25,"Thorn & Kerbis Peterhans 2009","",""
"14314","Emballonuridae","Coleura","afra","","",NA,"Uganda","Mount Watti",3.217,31.033,"Thorn & Kerbis Peterhans 2009","",""
"14315","Emballonuridae","Coleura","afra","","",NA,"Uganda","Sukulu",0.667,34.167,"Thorn & Kerbis Peterhans 2009","",""
"14316","Emballonuridae","Coleura","afra","","",NA,"Uganda","Teso",1.667,33.5,"Thorn & Kerbis Peterhans 2009","",""
"14317","Emballonuridae","Saccolaimus","peli","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14318","Emballonuridae","Saccolaimus","peli","","",NA,"Uganda","Edward Lake",-0.433,29.783,"Thorn & Kerbis Peterhans 2009","",""
"14319","Emballonuridae","Saccolaimus","peli","","",NA,"Uganda","Mwela",1.267,31,"Thorn & Kerbis Peterhans 2009","",""
"14320","Emballonuridae","Saccolaimus","peli","","",NA,"Uganda","Ntandi",0.8,30.15,"Thorn & Kerbis Peterhans 2009","",""
"14321","Emballonuridae","Saccolaimus","peli","","",NA,"Uganda","Nyabyeye",1.683,31.533,"Thorn & Kerbis Peterhans 2009","",""
"14322","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Arua",3.017,30.917,"Thorn & Kerbis Peterhans 2009","",""
"14323","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14324","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Bunyoro",1.667,31.5,"Thorn & Kerbis Peterhans 2009","",""
"14325","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Busingiro",1.733,31.467,"Thorn & Kerbis Peterhans 2009","",""
"14326","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Busoga",0.233,33.533,"Thorn & Kerbis Peterhans 2009","",""
"14327","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Bussu",0.183,32.933,"Thorn & Kerbis Peterhans 2009","",""
"14328","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14329","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","George Lake, NE",0.25,30.25,"Thorn & Kerbis Peterhans 2009","",""
"14330","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Hoima",1.417,31.35,"Thorn & Kerbis Peterhans 2009","",""
"14331","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","kampala",0.317,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14332","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Kidepo Valley NP",3.75,33.633,"Thorn & Kerbis Peterhans 2009","",""
"14333","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Masaka",-0.333,31.733,"Thorn & Kerbis Peterhans 2009","",""
"14334","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Masindi",1.683,31.717,"Thorn & Kerbis Peterhans 2009","",""
"14335","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Mbale",1.067,34.183,"Thorn & Kerbis Peterhans 2009","",""
"14336","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Moyo",3.65,31.7,"Thorn & Kerbis Peterhans 2009","",""
"14337","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Murchison NP",2.25,31.833,"Thorn & Kerbis Peterhans 2009","",""
"14338","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Ngongera",0.767,34.033,"Thorn & Kerbis Peterhans 2009","",""
"14339","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Ntandi",0.8,30.15,"Thorn & Kerbis Peterhans 2009","",""
"14340","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Queen Elizabeth NP",-0.25,30,"Thorn & Kerbis Peterhans 2009","",""
"14341","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Rhino Camp",2.967,31.4,"Thorn & Kerbis Peterhans 2009","",""
"14342","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Teso",1.667,33.5,"Thorn & Kerbis Peterhans 2009","",""
"14343","Emballonuridae","Taphozous","mauritianus","","",NA,"Uganda","Tororo",0.683,34.167,"Thorn & Kerbis Peterhans 2009","",""
"14344","Emballonuridae","Taphozous","perforatus","","",NA,"Uganda","Alekilek",2.117,34.2,"Thorn & Kerbis Peterhans 2009","",""
"14345","Emballonuridae","Taphozous","perforatus","","",NA,"Uganda","Sukulu",0.667,34.167,"Thorn & Kerbis Peterhans 2009","",""
"14346","Hipposideridae","Doryrhina","camerunensis","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14347","Hipposideridae","Doryrhina","camerunensis","","",NA,"Uganda","Itama",-0.95,29.7,"Thorn & Kerbis Peterhans 2009","",""
"14348","Hipposideridae","Doryrhina","cyclops","","",NA,"Uganda","Bisu",1.75,31.417,"Thorn & Kerbis Peterhans 2009","",""
"14349","Hipposideridae","Doryrhina","cyclops","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14350","Hipposideridae","Doryrhina","cyclops","","",NA,"Uganda","Bwamba",0.8,30.1,"Thorn & Kerbis Peterhans 2009","",""
"14351","Hipposideridae","Doryrhina","cyclops","","",NA,"Uganda","Malabigambo",-0.95,31.55,"Thorn & Kerbis Peterhans 2009","",""
"14352","Hipposideridae","Doryrhina","cyclops","","",NA,"Uganda","Mongiro",0.833,30.167,"Thorn & Kerbis Peterhans 2009","",""
"14353","Hipposideridae","Doryrhina","cyclops","","",NA,"Uganda","Ntandi",0.8,30.15,"Thorn & Kerbis Peterhans 2009","",""
"14354","Hipposideridae","Doryrhina","cyclops","","",NA,"Uganda","Nyabyeye",1.683,31.533,"Thorn & Kerbis Peterhans 2009","",""
"14355","Hipposideridae","Hipposideros","abae","","",NA,"Uganda","Metu",3.633,31.8,"Thorn & Kerbis Peterhans 2009","",""
"14356","Hipposideridae","Hipposideros","beatus","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14357","Hipposideridae","Hipposideros","beatus","","",NA,"Uganda","Busingiro",1.733,31.467,"Thorn & Kerbis Peterhans 2009","",""
"14358","Hipposideridae","Hipposideros","beatus","","",NA,"Uganda","Ntandi",0.8,30.15,"Thorn & Kerbis Peterhans 2009","",""
"14359","Hipposideridae","Hipposideros","beatus","","",NA,"Uganda","Nyabyeye",1.683,31.533,"Thorn & Kerbis Peterhans 2009","",""
"14360","Hipposideridae","Hipposideros","caffer","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14361","Hipposideridae","Hipposideros","caffer","","",NA,"Uganda","Bugala Island",-0.4,32.167,"Thorn & Kerbis Peterhans 2009","",""
"14362","Hipposideridae","Hipposideros","caffer","","",NA,"Uganda","Bussu",0.183,32.933,"Thorn & Kerbis Peterhans 2009","",""
"14363","Hipposideridae","Hipposideros","caffer","","",NA,"Uganda","Buvumu Island",0.233,33.3,"Thorn & Kerbis Peterhans 2009","",""
"14364","Hipposideridae","Hipposideros","caffer","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14365","Hipposideridae","Hipposideros","caffer","","",NA,"Uganda","Kidepo Valley NP",3.75,33.633,"Thorn & Kerbis Peterhans 2009","",""
"14366","Hipposideridae","Hipposideros","caffer","","",NA,"Uganda","Moroto",2.55,34.65,"Thorn & Kerbis Peterhans 2009","",""
"14367","Hipposideridae","Hipposideros","caffer","","",NA,"Uganda","Sesse Island",-0.333,32.333,"Thorn & Kerbis Peterhans 2009","",""
"14368","Hipposideridae","Hipposideros","caffer","","",NA,"Uganda","Sukulu",0.667,34.167,"Thorn & Kerbis Peterhans 2009","",""
"14369","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14370","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Bugala Island",-0.4,32.167,"Thorn & Kerbis Peterhans 2009","",""
"14371","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Busingiro",1.733,31.467,"Thorn & Kerbis Peterhans 2009","",""
"14372","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Bussu",0.183,32.933,"Thorn & Kerbis Peterhans 2009","",""
"14373","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Buvumu Island",0.233,33.3,"Thorn & Kerbis Peterhans 2009","",""
"14374","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14375","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Kampala",0.317,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14376","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Masindi",1.683,31.717,"Thorn & Kerbis Peterhans 2009","",""
"14377","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Mount Otze",3.617,31.85,"Thorn & Kerbis Peterhans 2009","",""
"14378","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Mpanga",0.183,32.267,"Thorn & Kerbis Peterhans 2009","",""
"14379","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Ruhija",-1.033,29.75,"Thorn & Kerbis Peterhans 2009","",""
"14380","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Uganda","Semliki FR",0.817,30.067,"Thorn & Kerbis Peterhans 2009","",""
"14381","Hipposideridae","Hipposideros","fuliginosus","LACM","",1970,"Uganda","Kalinzu",-0.367,30.117,"Thorn & Kerbis Peterhans 2009","",""
"14382","Hipposideridae","Macronycteris","gigas","","",NA,"Uganda","Rwanasenge",1.067,30.25,"Thorn & Kerbis Peterhans 2009","",""
"14383","Megadermatidae","Cardioderma","cor","","",NA,"Uganda","Kidepo Valley NP",3.75,33.633,"Thorn & Kerbis Peterhans 2009","",""
"14384","Megadermatidae","Cardioderma","cor","","",NA,"Uganda","Lopodet",2.133,34.8,"Thorn & Kerbis Peterhans 2009","",""
"14385","Megadermatidae","Cardioderma","cor","","",NA,"Uganda","Murchison NP",2.25,31.833,"Thorn & Kerbis Peterhans 2009","",""
"14386","Megadermatidae","Lavia","frons","","",NA,"Uganda","Bokora",2.417,34.417,"Thorn & Kerbis Peterhans 2009","",""
"14387","Megadermatidae","Lavia","frons","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14388","Megadermatidae","Lavia","frons","","",NA,"Uganda","Greeki River",1.6,34.333,"Thorn & Kerbis Peterhans 2009","",""
"14389","Megadermatidae","Lavia","frons","","",NA,"Uganda","Kabamba",0.35,29.917,"Thorn & Kerbis Peterhans 2009","",""
"14390","Megadermatidae","Lavia","frons","","",NA,"Uganda","Kasese",0.167,30.083,"Thorn & Kerbis Peterhans 2009","",""
"14391","Megadermatidae","Lavia","frons","","",NA,"Uganda","Katwe",-0.133,29.867,"Thorn & Kerbis Peterhans 2009","",""
"14392","Megadermatidae","Lavia","frons","","",NA,"Uganda","Kidepo Valley NP",3.75,33.633,"Thorn & Kerbis Peterhans 2009","",""
"14393","Megadermatidae","Lavia","frons","","",NA,"Uganda","Kigezi GR",-0.5,29.833,"Thorn & Kerbis Peterhans 2009","",""
"14394","Megadermatidae","Lavia","frons","","",NA,"Uganda","Kyambura GR",-0.117,30.067,"Thorn & Kerbis Peterhans 2009","",""
"14395","Megadermatidae","Lavia","frons","","",NA,"Uganda","Lotome",2.4,34.517,"Thorn & Kerbis Peterhans 2009","",""
"14396","Megadermatidae","Lavia","frons","","",NA,"Uganda","Mburo Lake",-0.667,30.933,"Thorn & Kerbis Peterhans 2009","",""
"14397","Megadermatidae","Lavia","frons","","",NA,"Uganda","Mokia",0.1,30.067,"Thorn & Kerbis Peterhans 2009","",""
"14398","Megadermatidae","Lavia","frons","","",NA,"Uganda","Moroto",2.55,34.65,"Thorn & Kerbis Peterhans 2009","",""
"14399","Megadermatidae","Lavia","frons","","",NA,"Uganda","Mulema",-0.933,30.933,"Thorn & Kerbis Peterhans 2009","",""
"14400","Megadermatidae","Lavia","frons","","",NA,"Uganda","Murchison NP",2.25,31.833,"Thorn & Kerbis Peterhans 2009","",""
"14401","Megadermatidae","Lavia","frons","","",NA,"Uganda","Navtakwai (= Naitakwai)",2.55,34.633,"Thorn & Kerbis Peterhans 2009","",""
"14402","Megadermatidae","Lavia","frons","","",NA,"Uganda","Pader",2.817,33.117,"Thorn & Kerbis Peterhans 2009","",""
"14403","Megadermatidae","Lavia","frons","","",NA,"Uganda","Rhino Camp",2.967,31.4,"Thorn & Kerbis Peterhans 2009","",""
"14404","Megadermatidae","Lavia","frons","","",NA,"Uganda","Ruwenzori NP (= Queen Elizabeth NP)",-0.25,30,"Thorn & Kerbis Peterhans 2009","",""
"14405","Megadermatidae","Lavia","frons","","",NA,"Uganda","Semliki flats",0.817,30.067,"Thorn & Kerbis Peterhans 2009","",""
"14406","Megadermatidae","Lavia","frons","","",NA,"Uganda","Ssio Bay",0.233,34.017,"Thorn & Kerbis Peterhans 2009","",""
"14407","Megadermatidae","Lavia","frons","","",NA,"Uganda","Wadelai",2.7,31.45,"Thorn & Kerbis Peterhans 2009","",""
"14408","Megadermatidae","Lavia","frons","","",NA,"Uganda","Zika",0.167,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14409","Miniopteridae","Miniopterus","arenarius","","",NA,"Uganda","Busia",0.467,34.083,"Thorn & Kerbis Peterhans 2009","",""
"14410","Miniopteridae","Miniopterus","arenarius","","",NA,"Uganda","Kabei cave",1.317,34.717,"Thorn & Kerbis Peterhans 2009","",""
"14411","Miniopteridae","Miniopterus","arenarius","","",NA,"Uganda","Metu",3.633,31.8,"Thorn & Kerbis Peterhans 2009","",""
"14412","Miniopteridae","Miniopterus","arenarius","","",NA,"Uganda","Mount Watti",3.217,31.033,"Thorn & Kerbis Peterhans 2009","",""
"14413","Miniopteridae","Miniopterus","arenarius","","",NA,"Uganda","Zoka",3.233,31.583,"Thorn & Kerbis Peterhans 2009","",""
"14414","Miniopteridae","Miniopterus","cf. fraterculus","","",NA,"Uganda","Busia",0.467,34.083,"Thorn & Kerbis Peterhans 2009","",""
"14415","Miniopteridae","Miniopterus","cf. inflatus","","",NA,"Uganda","Busia",0.467,34.083,"Thorn & Kerbis Peterhans 2009","",""
"14416","Miniopteridae","Miniopterus","cf. inflatus","","",NA,"Uganda","Itama",-0.95,29.7,"Thorn & Kerbis Peterhans 2009","",""
"14417","Miniopteridae","Miniopterus","cf. inflatus","FMNH144314","",NA,"Uganda","Ruwenzori",0.417,30,"Thorn & Kerbis Peterhans 2009","",""
"14418","Miniopteridae","Miniopterus","cf. inflatus","","",NA,"Uganda","Tororo",0.683,34.167,"Thorn & Kerbis Peterhans 2009","",""
"14419","Molossidae","Mops","aloysiisabaudiae","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14420","Molossidae","Mops","aloysiisabaudiae","","",NA,"Uganda","Kibale",0.55,30.4,"Thorn & Kerbis Peterhans 2009","",""
"14421","Molossidae","Mops","aloysiisabaudiae","MZUT","01-Jan-07",1907,"Uganda","Toro",0.5,30.5,"Thorn & Kerbis Peterhans 2009","Holotype",""
"14422","Molossidae","Mops","ansorgei","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14423","Molossidae","Mops","ansorgei","","",NA,"Uganda","Masindi",1.683,31.717,"Thorn & Kerbis Peterhans 2009","",""
"14424","Molossidae","Mops","bemmeleni","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14425","Molossidae","Mops","bemmeleni","","",NA,"Uganda","Kampala",0.317,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14426","Molossidae","Mops","bivittatus","","",NA,"Uganda","Busia",0.467,34.083,"Thorn & Kerbis Peterhans 2009","",""
"14427","Molossidae","Mops","bivittatus","","",NA,"Uganda","Moroto",2.55,34.65,"Thorn & Kerbis Peterhans 2009","",""
"14428","Molossidae","Mops","bivittatus","","",NA,"Uganda","Mount Elgon",1.133,34.55,"Thorn & Kerbis Peterhans 2009","",""
"14429","Molossidae","Mops","chapini","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14430","Molossidae","Mops","condylurus","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14431","Molossidae","Mops","condylurus","","",NA,"Uganda","Bugala Island",-0.4,32.167,"Thorn & Kerbis Peterhans 2009","",""
"14432","Molossidae","Mops","condylurus","","",NA,"Uganda","Bukakata",-0.3,32.033,"Thorn & Kerbis Peterhans 2009","",""
"14433","Molossidae","Mops","condylurus","","",NA,"Uganda","Bukalasa",0.717,32.5,"Thorn & Kerbis Peterhans 2009","",""
"14434","Molossidae","Mops","condylurus","","",NA,"Uganda","Bussu",0.183,32.933,"Thorn & Kerbis Peterhans 2009","",""
"14435","Molossidae","Mops","condylurus","","",NA,"Uganda","Butiaba",1.817,31.317,"Thorn & Kerbis Peterhans 2009","",""
