,Family,Genus,Species,Museum_number,Date,Year,Country,Location,Latitude,Longitude,Reference,Holotype,Checked
13887,Vespertilionidae,Laephotis,capensis,KM2093,19-Jan-38,1938,South Africa,Lambert's Bay,-32.12,18.45,Monadjem et al. 2020,,Yes
13888,Vespertilionidae,Laephotis,capensis,SAM ZM37046,19-Jan-38,1938,South Africa,Lambert's Bay,-32.12,18.45,Monadjem et al. 2020,,Yes
13889,Vespertilionidae,Laephotis,capensis,NMB4162,05-Feb-84,1984,South Africa,"Letsoana, Fourisburg",-28.63,28.38,Monadjem et al. 2020,,Yes
13890,Vespertilionidae,Laephotis,capensis,DM1909,27-Jan-92,1992,South Africa,"Loteni NR, 45 km N",-29.45,29.53,Monadjem et al. 2020,,Yes
13891,Vespertilionidae,Laephotis,capensis,KM31229,12-Oct-86,1986,South Africa,Lusikisiki,-31.28,29.96,Monadjem et al. 2020,,Yes
13892,Vespertilionidae,Laephotis,capensis,DM13389,06-May-11,2011,South Africa,"Lydenberg, Sterkspruit",-25.1109,30.4784,Monadjem et al. 2020,,
13893,Vespertilionidae,Laephotis,capensis,TM47008,16-Apr-04,2004,South Africa,Machadadorp,-25.88,30.3,Monadjem et al. 2020,,Yes
13894,Vespertilionidae,Laephotis,capensis,NMB5127,13-Mar-86,1986,South Africa,"Maniba, Dordrecht",-31.38,26.88,Monadjem et al. 2020,,Yes
13895,Vespertilionidae,Laephotis,capensis,TM19594,06-Feb-73,1973,South Africa,Maria van Riebeeck NR,-25.88,28.38,Monadjem et al. 2020,,Yes
13896,Vespertilionidae,Laephotis,capensis,DM4738,17-Sep-95,1995,South Africa,Merrivale,-29.5,30.25,Monadjem et al. 2020,,Yes
13897,Vespertilionidae,Laephotis,capensis,TM44203,16-Mar-93,1993,South Africa,Messina NR,-22.38,30.07,Monadjem et al. 2020,,Yes
13898,Vespertilionidae,Laephotis,capensis,DM5396,22-Nov-96,1996,South Africa,Messina NR,-22.38,30.07,Monadjem et al. 2020,,Yes
13899,Vespertilionidae,Laephotis,capensis,SAM ZM13545B,08-Jul-14,1914,South Africa,Mfongosi,-28.63,30.88,Monadjem et al. 2020,,Yes
13900,Vespertilionidae,Laephotis,capensis,NMB7802,07-Nov-90,1990,South Africa,"Middelwater, Hoopstad",-27.62,25.37,Monadjem et al. 2020,,Yes
13901,Vespertilionidae,Laephotis,capensis,NMB5834,15-Jan-87,1987,South Africa,"Miltan, Maclear",-30.63,28.38,Monadjem et al. 2020,,Yes
13902,Vespertilionidae,Laephotis,capensis,DM5380,13-Aug-95,1995,South Africa,Mkhuze GR,-27.62,32.23,Monadjem et al. 2020,,Yes
13903,Vespertilionidae,Laephotis,capensis,USNM00342605,02-Jan-64,1964,South Africa,"Modderfontein, 3km N",-30.98,23.8,Monadjem et al. 2020,,
13904,Vespertilionidae,Laephotis,capensis,DM87,17-May-62,1962,South Africa,"Modderfontein, Malmesbury",-33.33,18.5,Monadjem et al. 2020,,Yes
13905,Vespertilionidae,Laephotis,capensis,BMNH1898.4.4.8,,NA,South Africa,Mogale City (=Krugersdorp),-26.1,27.77,Monadjem et al. 2020,,Yes
13906,Vespertilionidae,Laephotis,capensis,MMK7062,,NA,South Africa,Molopo NR,-25.97,22.92,Monadjem et al. 2020,,Yes
13907,Vespertilionidae,Laephotis,capensis,NMB3815,20-Apr-83,1983,South Africa,"Moscow, Heilbron",-27.13,27.88,Monadjem et al. 2020,,Yes
13908,Vespertilionidae,Laephotis,capensis,DM7011,02-Jul-00,2000,South Africa,Mount Currie NR,-30.5,29.39,Monadjem et al. 2020,,Yes
13909,Vespertilionidae,Laephotis,capensis,KM24514,16-Oct-78,1978,South Africa,"Murraysburg, N of",-31.78,23.58,Monadjem et al. 2020,,Yes
13910,Vespertilionidae,Laephotis,capensis,KM2086,27-Nov-36,1936,South Africa,Namaqualand,-30.25,18.43,Monadjem et al. 2020,,Yes
13911,Vespertilionidae,Laephotis,capensis,DM7020,17-Sep-98,1998,South Africa,New Hanover School,-29.37,30.62,Monadjem et al. 2020,,Yes
13912,Vespertilionidae,Laephotis,capensis,DM5873,02-Nov-98,1998,South Africa,"Nottingham Road, Clifton School",-29.35,30,Monadjem et al. 2020,,Yes
13913,Vespertilionidae,Laephotis,capensis,DM90,03-Aug-60,1960,South Africa,Nqutu,-28.22,30.67,Monadjem et al. 2020,,Yes
13914,Vespertilionidae,Laephotis,capensis,MMK7036,,NA,South Africa,"Olifants R, Clanwilliam",-32.35,18.95,Monadjem et al. 2020,,Yes
13915,Vespertilionidae,Laephotis,capensis,KM24560,11-Mar-78,1978,South Africa,Philipstown,-30.06,24.67,Monadjem et al. 2020,,Yes
13916,Vespertilionidae,Laephotis,capensis,KM24569,11-May-78,1978,South Africa,Philipstown,-30.06,24.67,Monadjem et al. 2020,,Yes
13917,Vespertilionidae,Laephotis,capensis,NMB1661,09-Jul-74,1974,South Africa,Phillipolis,-30.13,24.88,Monadjem et al. 2020,,Yes
13918,Vespertilionidae,Laephotis,capensis,DM8788,17-Feb-07,2007,South Africa,"Phinda GR, Mziki Pan",-27.7,32.41,Monadjem et al. 2020,,Yes
13919,Vespertilionidae,Laephotis,capensis,DM3348,04-May-93,1993,South Africa,"Pietermaritzburg, Queen Elizabeth Park",-29.57,30.33,Monadjem et al. 2020,,Yes
13920,Vespertilionidae,Laephotis,capensis,KM30185,11-Jan-85,1985,South Africa,Piquetburg,-32.77,18.72,Monadjem et al. 2020,,Yes
13921,Vespertilionidae,Laephotis,capensis,USNM00344283,03-Jan-64,1964,South Africa,Pirie Mission,-32.82,27.23,Monadjem et al. 2020,,
13922,Vespertilionidae,Laephotis,capensis,KM19238,13-Sep-65,1965,South Africa,"Port Elisabeth, King's Beach",-33.88,25.25,Monadjem et al. 2020,,Yes
13923,Vespertilionidae,Laephotis,capensis,SAM ZM3433B,,NA,South Africa,Potchefstroom,-26.7,27.08,Monadjem et al. 2020,,Yes
13924,Vespertilionidae,Laephotis,capensis,TM23519,17-Feb-74,1974,South Africa,"Potchefstroom, 24km E",-26.67,27.33,Monadjem et al. 2020,,Yes
13925,Vespertilionidae,Laephotis,capensis,TM23387,21-Jan-74,1974,South Africa,"Potgietersrus (=Mokopane), 25km ESE",-24.25,29.13,Monadjem et al. 2020,,Yes
13926,Vespertilionidae,Laephotis,capensis,KM29798,20-Mar-85,1985,South Africa,Prince Albert,-33.26,22,Monadjem et al. 2020,,Yes
13927,Vespertilionidae,Laephotis,capensis,NMB9231,14-Sep-94,1994,South Africa,Qwa-Qwa,-28.63,28.63,Monadjem et al. 2020,,Yes
13928,Vespertilionidae,Laephotis,capensis,KM11100,24-Dec-45,1945,South Africa,Richmond,-31.03,23.77,Monadjem et al. 2020,,Yes
13929,Vespertilionidae,Laephotis,capensis,NMB3264,23-Jul-81,1981,South Africa,Riebeeckstad,-27.88,26.88,Monadjem et al. 2020,,Yes
13930,Vespertilionidae,Laephotis,capensis,TM20656,10-Oct-73,1973,South Africa,Rissik NR,-24.88,28.45,Monadjem et al. 2020,,Yes
13931,Vespertilionidae,Laephotis,capensis,NMB3006,02-Dec-80,1980,South Africa,"Roodepoort, Edenburg",-29.63,25.88,Monadjem et al. 2020,,Yes
13932,Vespertilionidae,Laephotis,capensis,NMB4324,09-Dec-84,1984,South Africa,"Roodewal, Aliwal North",-30.38,26.38,Monadjem et al. 2020,,Yes
13933,Vespertilionidae,Laephotis,capensis,NMB4674,13-Jun-85,1985,South Africa,"Rooipoort, Elliot",-31.38,27.88,Monadjem et al. 2020,,Yes
13934,Vespertilionidae,Laephotis,capensis,DM2389,18-Nov-92,1992,South Africa,Royal Natal NP,-28.68,28.98,Monadjem et al. 2020,,Yes
13935,Vespertilionidae,Laephotis,capensis,NMB12211,22-Feb-99,1999,South Africa,Sandveld NR,-27.88,25.88,Monadjem et al. 2020,,Yes
13936,Vespertilionidae,Laephotis,capensis,NMB3381,16-Mar-82,1982,South Africa,Schurwepoort,-27.38,27.63,Monadjem et al. 2020,,Yes
13937,Vespertilionidae,Laephotis,capensis,TM34864,,NA,South Africa,Sengwa Wildlife Research Area,-18.17,28.22,Monadjem et al. 2020,,Yes
13938,Vespertilionidae,Laephotis,capensis,DM4729,24-Jan-95,1995,South Africa,Skoenmakerskop,-33.97,25.6,Monadjem et al. 2020,,Yes
13939,Vespertilionidae,Laephotis,capensis,NMB5815,12-Apr-86,1986,South Africa,"Snowhill, Dordrecht",-31.63,27.13,Monadjem et al. 2020,,Yes
13940,Vespertilionidae,Laephotis,capensis,NMB8758,26-Jan-92,1992,South Africa,Soutpansdrift,-29.63,24.38,Monadjem et al. 2020,,Yes
13941,Vespertilionidae,Laephotis,capensis,DM1107,27-Feb-90,1990,South Africa,Spioenkop NR,-29.67,29.47,Monadjem et al. 2020,,Yes
13942,Vespertilionidae,Laephotis,capensis,NMB3187,23-Jun-81,1981,South Africa,"Spitskop, Boshof",-28.63,25.38,Monadjem et al. 2020,,Yes
13943,Vespertilionidae,Laephotis,capensis,USNM00342627,12-Nov-63,1963,South Africa,"Springbok, 14km W",-29.67,17.28,Monadjem et al. 2020,,
13944,Vespertilionidae,Laephotis,capensis,TM27935,,NA,South Africa,"Springbok, 28km SSE",-29.88,17.75,Monadjem et al. 2020,,Yes
13945,Vespertilionidae,Laephotis,capensis,TM25059,18-Dec-74,1974,South Africa,"Standerton, 15km E",-26.88,29.38,Monadjem et al. 2020,,Yes
13946,Vespertilionidae,Laephotis,capensis,TM8970,,NA,South Africa,Stilbaai,-34.37,21.42,Monadjem et al. 2020,,Yes
13947,Vespertilionidae,Laephotis,capensis,KM8936,20-Jan-45,1945,South Africa,Stockenstrom,-32.5,26.7,Monadjem et al. 2020,,Yes
13948,Vespertilionidae,Laephotis,capensis,KM24933,25-Oct-79,1979,South Africa,Stockenstrom,-32.5,26.7,Monadjem et al. 2020,,Yes
13949,Vespertilionidae,Laephotis,capensis,KM7591,,NA,South Africa,Stutterheim,-32.65,27.53,Monadjem et al. 2020,,Yes
13950,Vespertilionidae,Laephotis,capensis,TM41686,13-Mar-90,1990,South Africa,Suikerbosrand NR,-26.53,28.2,Monadjem et al. 2020,,Yes
13951,Vespertilionidae,Laephotis,capensis,DM6900,23-Apr-98,1998,South Africa,Suikerbosrand NR,-26.53,28.2,Monadjem et al. 2020,,Yes
13952,Vespertilionidae,Laephotis,capensis,NMB2926,29-Nov-79,1979,South Africa,Tha Banchu,-29.13,26.88,Monadjem et al. 2020,,Yes
13953,Vespertilionidae,Laephotis,capensis,NMB3556,17-Aug-82,1982,South Africa,"Uitvlug, Vrede",-27.38,29.38,Monadjem et al. 2020,,Yes
13954,Vespertilionidae,Laephotis,capensis,NMB1533,09-Jun-72,1972,South Africa,"Uitzicht, Harrismith",-28.38,28.88,Monadjem et al. 2020,,Yes
13955,Vespertilionidae,Laephotis,capensis,MMK2487,09-Sep-88,1988,South Africa,"Upington, 100km NNE",-28.18,22.03,Monadjem et al. 2020,,Yes
13956,Vespertilionidae,Laephotis,capensis,KM2074,13-Dec-22,1922,South Africa,"Upington, near",-28.38,21.13,Monadjem et al. 2020,,Yes
13957,Vespertilionidae,Laephotis,capensis,SAM ZM17074,12-Jul-22,1922,South Africa,"Upington, near",-28.38,21.13,Monadjem et al. 2020,,Yes
13958,Vespertilionidae,Laephotis,capensis,KM2084,18-Oct-30,1930,South Africa,"Van Rhynsdorp, NE of",-31.13,18.18,Monadjem et al. 2020,,Yes
13959,Vespertilionidae,Laephotis,capensis,NMB2934,11-Jul-79,1979,South Africa,Ventersburg,-28.13,27.13,Monadjem et al. 2020,,Yes
13960,Vespertilionidae,Laephotis,capensis,TM27752,28-Aug-77,1977,South Africa,"Ventersdorp, 13km W",-26.37,26.53,Monadjem et al. 2020,,Yes
13961,Vespertilionidae,Laephotis,capensis,NMB5710,10-Feb-86,1986,South Africa,"Venture, Aliwal North",-30.88,26.63,Monadjem et al. 2020,,Yes
13962,Vespertilionidae,Laephotis,capensis,KM24571,17-Oct-78,1978,South Africa,Victoria West,-31.4,23.12,Monadjem et al. 2020,,Yes
13963,Vespertilionidae,Laephotis,capensis,NMB8623,17-Sep-92,1992,South Africa,"Vilfontein, Hanover",-31.13,24.38,Monadjem et al. 2020,,Yes
13964,Vespertilionidae,Laephotis,capensis,TM24084,01-Jul-74,1974,South Africa,"Vivo, 13km W",-23.13,29.13,Monadjem et al. 2020,,Yes
13965,Vespertilionidae,Laephotis,capensis,KM29017,27-Feb-84,1984,South Africa,Vredendal,-31.76,18.23,Monadjem et al. 2020,,Yes
13966,Vespertilionidae,Laephotis,capensis,DM7195,14-Mar-97,1997,South Africa,Vrolijkheid NR,-33.9,19.88,Monadjem et al. 2020,,Yes
13967,Vespertilionidae,Laephotis,capensis,NMB7701,03-Dec-90,1990,South Africa,"Waterval, Warden",-27.88,29.13,Monadjem et al. 2020,,Yes
13968,Vespertilionidae,Laephotis,capensis,DM2319,11-Oct-92,1992,South Africa,Weenen NR,-28.85,30,Monadjem et al. 2020,,Yes
13969,Vespertilionidae,Laephotis,capensis,MMK2483,17-Mar-88,1988,South Africa,"Williston, 45km ENE",-31.27,21.37,Monadjem et al. 2020,,Yes
13970,Vespertilionidae,Laephotis,capensis,NMB10563,11-Oct-96,1996,South Africa,Winburg,-28.88,27.13,Monadjem et al. 2020,,Yes
13971,Vespertilionidae,Laephotis,capensis,NMB5927,25-Mar-87,1987,South Africa,"Woodcliff, Maclear",-30.88,28.13,Monadjem et al. 2020,,Yes
13972,Vespertilionidae,Laephotis,capensis,NMB5972,14-Apr-87,1987,South Africa,Zastron,-30.13,26.88,Monadjem et al. 2020,,Yes
13973,Vespertilionidae,Laephotis,capensis,BMNH 1849.8.16.21,,1829,South Africa,Grahamstown,-33.2,26.53,Van Cakenberghe & Seamark 2022,Holotype,
13974,Vespertilionidae,Laephotis,capensis,FMNH,31-Aug-00,2000,Tanzania,"Kibebe Farms, approx 6 km ESE Iringa",-7.7997,35.7658,GBIF,,
13975,Vespertilionidae,Laephotis,capensis,FMNH,19-Aug-11,2011,Tanzania,"Ruaha National Park, Isunkavyola Plateau, Kilola Star",-7.7071,34.0305,GBIF,,
13976,Vespertilionidae,Laephotis,capensis,FMNH,24-Jul-11,2011,Tanzania,"Ruaha National Park, Maji Moto",-8.0366,34.5024,GBIF,,
13977,Vespertilionidae,Laephotis,capensis,FMNH,28-Jun-95,1995,Tanzania,"Udzungwa Mts, Udzungwa National Park",-7.8272,36.8706,GBIF,,
13978,Vespertilionidae,Laephotis,capensis,,,NA,Tanzania,"Rukwa, Lake",-7.9333,31.8,Stanley et al. 2005a,,
13979,Vespertilionidae,Laephotis,capensis,,,NA,Tanzania,"Udzungwa mts, Njokanoni",-7.8233,36.875,Stanley et al. 2005a,,
13980,Vespertilionidae,Laephotis,capensis,FMNH95219,06-Dec-61,1961,Zambia,Sihole,-15.32,22.57,Ansell 1967,,
13981,Vespertilionidae,Laephotis,capensis,BMNH66.5459,04-Aug-64,1964,Zambia,Sililo,-14.25,22.5,Ansell 1967,,
13982,Vespertilionidae,Laephotis,capensis,UZMZ,,NA,Zambia,Lochinvar NP,-15.88,27.38,Ansell 1969,,
13983,Vespertilionidae,Laephotis,capensis,UZMZ,,NA,Zambia,Naleza,-15.45,27.33,Ansell 1969,,
13984,Vespertilionidae,Laephotis,capensis,NMZ2758,11-Nov-71,1971,Zambia,Livingstone,-17.85,25.87,Ansell 1973,,
13985,Vespertilionidae,Laephotis,capensis,NMZ2909,03-Feb-70,1970,Zambia,Mazabuka,-15.83,27.73,Ansell 1973,,
13986,Vespertilionidae,Laephotis,capensis,NMZ2938,07-Nov-70,1970,Zambia,Mount Makulu,-15.57,28.23,Ansell 1973,,
13987,Vespertilionidae,Laephotis,capensis,NMZ2732,05-Dec-71,1971,Zambia,Muckle Neuk,-16.63,27,Ansell 1973,,
13988,Vespertilionidae,Laephotis,capensis,,30-Nov-21,2021,Zambia,Chitokoloki,-13.9576,23.2554,C. Montauban Unpublished,,Yes
13989,Vespertilionidae,Laephotis,capensis,,16-Mar-21,2021,Zambia,Mayukwayukwa,-14.4763,24.251,C. Montauban Unpublished,,Yes
13990,Vespertilionidae,Laephotis,capensis,,14-Nov-21,2021,Zambia,Zambezi area,-13.5032,23.2582,C. Montauban Unpublished,,Yes
13991,Vespertilionidae,Laephotis,capensis,KM9669,,NA,Zambia,Abercorn (=Mbala),-8.85,31.38,Monadjem et al. 2020,,Yes
13992,Vespertilionidae,Laephotis,capensis,KM2192,20-Aug-38,1938,Zambia,Balovale (= Zambezi),-13.55,23.12,Monadjem et al. 2020,,Yes
13993,Vespertilionidae,Laephotis,capensis,NMZB10376,12-Jun-59,1959,Zambia,Chilanga,-15.55,28.27,Monadjem et al. 2020,,Yes
13994,Vespertilionidae,Laephotis,capensis,NMZB29886,10-Nov-90,1990,Zambia,"Hillwood Farm, Ikelenge",-11.23,24.3,Monadjem et al. 2020,,Yes
13995,Vespertilionidae,Laephotis,capensis,KM9670,,NA,Zambia,Isoka,-9.5,32.75,Monadjem et al. 2020,,Yes
13996,Vespertilionidae,Laephotis,capensis,NMZB10371,25-Dec-59,1959,Zambia,Kabompo Boma,-13.58,24.2,Monadjem et al. 2020,,Yes
13997,Vespertilionidae,Laephotis,capensis,KM9671,,NA,Zambia,Kasama,-10.22,31.17,Monadjem et al. 2020,,Yes
13998,Vespertilionidae,Laephotis,capensis,NMZB33275,11-Nov-98,1998,Zambia,"Ndanda Dambo, Mongu, 70km NE",-14.75,23.75,Monadjem et al. 2020,,Yes
13999,Vespertilionidae,Laephotis,capensis,NMZB33171,11-Jul-98,1998,Zambia,"Ndanda School, Mongu, 70km NE",-14.75,23.75,Monadjem et al. 2020,,Yes
14000,Vespertilionidae,Laephotis,capensis,NMZB33189,11-Nov-98,1998,Zambia,"Senenga, 50 km NE",-15.62,23.37,Monadjem et al. 2020,,Yes
14001,Vespertilionidae,Laephotis,capensis,NMZB33629,25-Oct-00,2000,Zimbabwe,"Benzie's Bridge, Shangani R",-18.81,27.9,Monadjem et al. 2020,,Yes
14002,Vespertilionidae,Laephotis,capensis,NMZB58874,18-Mar-74,1974,Zimbabwe,Bonda Mission,-18.25,32.5,Monadjem et al. 2020,,Yes
14003,Vespertilionidae,Laephotis,capensis,NMZB60674,12-May-82,1982,Zimbabwe,Bridge,-17.75,25.25,Monadjem et al. 2020,,Yes
14004,Vespertilionidae,Laephotis,capensis,NMZB58860,20-Feb-76,1976,Zimbabwe,"Buffalo Range, Chiredzi",-21.03,31.53,Monadjem et al. 2020,,Yes
14005,Vespertilionidae,Laephotis,capensis,NMZB58931,02-Oct-76,1976,Zimbabwe,"Buffalo Range, Field Station",-20.75,31.5,Monadjem et al. 2020,,Yes
14006,Vespertilionidae,Laephotis,capensis,NMZB57615,12-Jun-80,1980,Zimbabwe,Bulawayo,-20.12,28.58,Monadjem et al. 2020,,Yes
14007,Vespertilionidae,Laephotis,capensis,NMZB58896,17-Dec-61,1961,Zimbabwe,"Bulawayo, Heany",-20,28.75,Monadjem et al. 2020,,Yes
14008,Vespertilionidae,Laephotis,capensis,NMZB58875,10-Nov-73,1973,Zimbabwe,"Bulawayo, Hillside",-20.13,28.58,Monadjem et al. 2020,,Yes
14009,Vespertilionidae,Laephotis,capensis,NMZB9826,20-Nov-59,1959,Zimbabwe,"Bulawayo, Lakeside",-20.13,28.58,Monadjem et al. 2020,,Yes
14010,Vespertilionidae,Laephotis,capensis,NMZB27182,11-Dec-64,1964,Zimbabwe,"Bulawayo, Sauerstown",-20.1,28.62,Monadjem et al. 2020,,Yes
14011,Vespertilionidae,Laephotis,capensis,NMZB60673,30-Nov-82,1982,Zimbabwe,Camp-Katembora,-17.75,25.25,Monadjem et al. 2020,,Yes
14012,Vespertilionidae,Laephotis,capensis,NMZB57445,12-Jun-80,1980,Zimbabwe,"Chete, Eastern Section",-17.37,27.62,Monadjem et al. 2020,,Yes
14013,Vespertilionidae,Laephotis,capensis,NMZB58903,12-Jun-74,1974,Zimbabwe,Chikwarakwara,-22.35,31.1,Monadjem et al. 2020,,Yes
14014,Vespertilionidae,Laephotis,capensis,NMZB60476,12-Jun-74,1974,Zimbabwe,Chikwarakwara,-22.35,31.1,Monadjem et al. 2020,,Yes
14015,Vespertilionidae,Laephotis,capensis,NMZB32494,14-Nov-97,1997,Zimbabwe,"Chinanga Dam, Maramba",-17.12,32.87,Monadjem et al. 2020,,Yes
14016,Vespertilionidae,Laephotis,capensis,DM4691,12-Oct-95,1995,Zimbabwe,"Chingamwe Estates, Juliasdale",-18.47,32.75,Monadjem et al. 2020,,Yes
14017,Vespertilionidae,Laephotis,capensis,NMZB58901,17-Aug-74,1974,Zimbabwe,"Chiredzi, Lone Star Ranch",-21.12,31.87,Monadjem et al. 2020,,Yes
14018,Vespertilionidae,Laephotis,capensis,NMZB64825,18-Apr-84,1984,Zimbabwe,"Chirisa SA, Magurazino R",-17.62,28.37,Monadjem et al. 2020,,Yes
14019,Vespertilionidae,Laephotis,capensis,NMZB32959,12-Jun-98,1998,Zimbabwe,"Chishakwe Camp, 3km E",-20,32,Monadjem et al. 2020,,Yes
14020,Vespertilionidae,Laephotis,capensis,NMZB30073,30-Jul-93,1993,Zimbabwe,Chivi,-20.3,30.52,Monadjem et al. 2020,,Yes
14021,Vespertilionidae,Laephotis,capensis,NMZB64827,27-Apr-84,1984,Zimbabwe,"Chizarira NP, Mchesu R",-17.75,27.5,Monadjem et al. 2020,,Yes
14022,Vespertilionidae,Laephotis,capensis,NMZB58855,26-Aug-70,1970,Zimbabwe,"Chundayi, Borrowdale",-17.5,31,Monadjem et al. 2020,,Yes
14023,Vespertilionidae,Laephotis,capensis,NMZB58915,15-Nov-73,1973,Zimbabwe,"Chundazi, Borrowdale",-17.75,31,Monadjem et al. 2020,,Yes
14024,Vespertilionidae,Laephotis,capensis,NMZB80192,20-Jun-82,1982,Zimbabwe,"Crowborough Sewage Works, Harare",-17.87,30.9,Monadjem et al. 2020,,Yes
14025,Vespertilionidae,Laephotis,capensis,NMZB58859,24-Nov-73,1973,Zimbabwe,Darwendale,-17.75,30,Monadjem et al. 2020,,Yes
14026,Vespertilionidae,Laephotis,capensis,NMZB79455,12-Jun-85,1985,Zimbabwe,Doddieburn Ranch,-21.4,29.35,Monadjem et al. 2020,,Yes
14027,Vespertilionidae,Laephotis,capensis,NMZB31193,30-Oct-93,1993,Zimbabwe,"Dwala Ranch, Bubiana",-21.12,29.62,Monadjem et al. 2020,,Yes
14028,Vespertilionidae,Laephotis,capensis,NMZB58866,01-Mar-75,1975,Zimbabwe,"Eirene Farm, Marondera",-18.37,31.62,Monadjem et al. 2020,,Yes
14029,Vespertilionidae,Laephotis,capensis,NMZB31750,12-Jan-92,1992,Zimbabwe,"Esigodini, Falcon College",-20.22,28.92,Monadjem et al. 2020,,Yes
14030,Vespertilionidae,Laephotis,capensis,NMZB63157,21-Dec-83,1983,Zimbabwe,"Esigodini, The Homestead",-20.25,28.75,Monadjem et al. 2020,,Yes
14031,Vespertilionidae,Laephotis,capensis,USNM00470254,24-Jan-68,1968,Zimbabwe,Essexvale Ranch,-20.3,28.93,Monadjem et al. 2020,,
14032,Vespertilionidae,Laephotis,capensis,NMZB60448,22-Apr-82,1982,Zimbabwe,"Forest Hill, Lupane",-19.08,27.83,Monadjem et al. 2020,,Yes
14033,Vespertilionidae,Laephotis,capensis,DM116,24-Jul-64,1964,Zimbabwe,Gokwe,-18.12,28.97,Monadjem et al. 2020,,Yes
14034,Vespertilionidae,Laephotis,capensis,NMZB58862,29-Oct-72,1972,Zimbabwe,Great Zimbabwe,-20.28,30.93,Monadjem et al. 2020,,Yes
14035,Vespertilionidae,Laephotis,capensis,NMZB58932,10-Dec-73,1973,Zimbabwe,Great Zimbabwe,-20.28,30.93,Monadjem et al. 2020,,Yes
14036,Vespertilionidae,Laephotis,capensis,NMZB31378,06-Jan-92,1992,Zimbabwe,Gutu Mission,-19.63,31.17,Monadjem et al. 2020,,Yes
14037,Vespertilionidae,Laephotis,capensis,NMZB29985,08-Dec-93,1993,Zimbabwe,"Gwayi R Bridge, 2km N",-18.63,27.13,Monadjem et al. 2020,,Yes
14038,Vespertilionidae,Laephotis,capensis,NMZB58953,,NA,Zimbabwe,Gweru Teachers Training College,-19.25,29.75,Monadjem et al. 2020,,Yes
14039,Vespertilionidae,Laephotis,capensis,USNM00368610,25-Feb-61,1961,Zimbabwe,Harare,-17.83,31.07,Monadjem et al. 2020,,
14040,Vespertilionidae,Laephotis,capensis,NMZB58886,23-Feb-61,1961,Zimbabwe,"Harare, Atlantica Research Station",-17.75,31,Monadjem et al. 2020,,Yes
14041,Vespertilionidae,Laephotis,capensis,NMZB58849,23-Jan-65,1965,Zimbabwe,"Harare, Avondale",-17.83,31.07,Monadjem et al. 2020,,Yes
14042,Vespertilionidae,Laephotis,capensis,NMZB58847,22-Nov-61,1961,Zimbabwe,"Harare, Haig Park",-17.83,31.07,Monadjem et al. 2020,,Yes
14043,Vespertilionidae,Laephotis,capensis,NMZB30643,23-Nov-88,1988,Zimbabwe,"Harare, Highlands School",-17.8,31.12,Monadjem et al. 2020,,Yes
14044,Vespertilionidae,Laephotis,capensis,NMZB58857,01-Apr-72,1972,Zimbabwe,"Harare, Kambuzuma",-17.83,31.07,Monadjem et al. 2020,,Yes
14045,Vespertilionidae,Laephotis,capensis,NMZB58877,26-Nov-70,1970,Zimbabwe,"Harare, Rainham",-17.83,31.07,Monadjem et al. 2020,,Yes
14046,Vespertilionidae,Laephotis,capensis,NMZB32784,03-Jan-70,1970,Zimbabwe,"Harare, Thompark",-17.62,31.12,Monadjem et al. 2020,,Yes
14047,Vespertilionidae,Laephotis,capensis,NMZB58818,20-Jan-67,1967,Zimbabwe,"Harare, Thornpark",-17.62,31.12,Monadjem et al. 2020,,Yes
14048,Vespertilionidae,Laephotis,capensis,NMZB80190,06-Jul-82,1982,Zimbabwe,"Harare, Twentydales",-17.9,31.17,Monadjem et al. 2020,,Yes
14049,Vespertilionidae,Laephotis,capensis,NMZB58887,16-Feb-70,1970,Zimbabwe,"Harare, Union Avenue",-17.83,31.07,Monadjem et al. 2020,,Yes
14050,Vespertilionidae,Laephotis,capensis,NMZB58845,09-Jul-69,1969,Zimbabwe,Haroni Valley,-19.84,33,Monadjem et al. 2020,,Yes
14051,Vespertilionidae,Laephotis,capensis,NMZB58865,13-May-74,1974,Zimbabwe,"Hippo Valley, Kutanga Estates",-21.12,31.87,Monadjem et al. 2020,,Yes
14052,Vespertilionidae,Laephotis,capensis,NMZB58897,01-Jun-61,1961,Zimbabwe,Hope Fountain Mission,-20.62,28.62,Monadjem et al. 2020,,Yes
14053,Vespertilionidae,Laephotis,capensis,NMZB81868,04-Aug-87,1987,Zimbabwe,Humani Ranch,-20.25,32.25,Monadjem et al. 2020,,Yes
14054,Vespertilionidae,Laephotis,capensis,NMZB58910,15-Aug-72,1972,Zimbabwe,"Hwange NP, Dete area",-18.5,26.75,Monadjem et al. 2020,,Yes
14055,Vespertilionidae,Laephotis,capensis,NMZB58911,13-Nov-72,1972,Zimbabwe,"Hwange NP, Inyantue",-18.5,26.5,Monadjem et al. 2020,,Yes
14056,Vespertilionidae,Laephotis,capensis,NMZB12744,08-Sep-60,1960,Zimbabwe,"Hwange NP, Main Camp",-18.73,26.95,Monadjem et al. 2020,,Yes
14057,Vespertilionidae,Laephotis,capensis,NMZB58914,20-Mar-72,1972,Zimbabwe,"Hwange NP, Main Camp",-18.73,26.95,Monadjem et al. 2020,,Yes
14058,Vespertilionidae,Laephotis,capensis,NMZB58902,27-Sep-74,1974,Zimbabwe,"Hwange NP, Main Camp",-18.73,26.95,Monadjem et al. 2020,,Yes
